"Data","Hora","Abertura","Máxima","Mínima","Fechamento","ULT","Compradores","Vendedores","Saldo"
"22/07/2022","11:00:27","99.750,0000","99.850,0000","99.690,0000","99.850,0000","99.955,0000","57.935,0000","-52.286,0000","5.649,0000"
"22/07/2022","10:59:55","99.850,0000","99.860,0000","99.750,0000","99.750,0000","99.955,0000","11.824,0000","-29.089,0000","-17.265,0000"
"22/07/2022","10:53:21","99.950,0000","100.030,0000","99.850,0000","99.850,0000","99.955,0000","74.543,0000","-85.503,0000","-10.960,0000"
"22/07/2022","10:52:38","100.050,0000","100.105,0000","99.950,0000","99.950,0000","99.955,0000","15.378,0000","-25.401,0000","-10.023,0000"
"22/07/2022","10:52:02","100.150,0000","100.160,0000","100.050,0000","100.050,0000","99.955,0000","12.916,0000","-27.339,0000","-14.423,0000"
"22/07/2022","10:50:19","100.250,0000","100.305,0000","100.150,0000","100.150,0000","99.955,0000","24.453,0000","-27.211,0000","-2.758,0000"
"22/07/2022","10:48:44","100.150,0000","100.250,0000","100.140,0000","100.250,0000","99.955,0000","25.218,0000","-19.089,0000","6.129,0000"
"22/07/2022","10:45:47","100.250,0000","100.325,0000","100.150,0000","100.150,0000","99.955,0000","44.337,0000","-54.522,0000","-10.185,0000"
"22/07/2022","10:45:28","100.350,0000","100.365,0000","100.250,0000","100.250,0000","99.955,0000","7.447,0000","-19.383,0000","-11.936,0000"
"22/07/2022","10:45:11","100.450,0000","100.455,0000","100.350,0000","100.350,0000","99.955,0000","6.899,0000","-11.729,0000","-4.830,0000"
"22/07/2022","10:44:23","100.350,0000","100.450,0000","100.300,0000","100.450,0000","99.955,0000","20.964,0000","-8.234,0000","12.730,0000"
"22/07/2022","10:38:41","100.250,0000","100.350,0000","100.175,0000","100.350,0000","99.955,0000","76.629,0000","-66.767,0000","9.862,0000"
"22/07/2022","10:37:45","100.150,0000","100.250,0000","100.140,0000","100.250,0000","99.955,0000","25.200,0000","-17.080,0000","8.120,0000"
"22/07/2022","10:35:21","100.050,0000","100.150,0000","100.005,0000","100.150,0000","99.955,0000","43.043,0000","-36.338,0000","6.705,0000"
"22/07/2022","10:35:01","100.150,0000","100.155,0000","100.050,0000","100.050,0000","99.955,0000","6.858,0000","-19.937,0000","-13.079,0000"
"22/07/2022","10:34:07","100.250,0000","100.260,0000","100.150,0000","100.150,0000","99.955,0000","14.216,0000","-27.582,0000","-13.366,0000"
"22/07/2022","10:33:14","100.350,0000","100.360,0000","100.250,0000","100.250,0000","99.955,0000","7.568,0000","-11.448,0000","-3.880,0000"
"22/07/2022","10:32:01","100.250,0000","100.350,0000","100.230,0000","100.350,0000","99.955,0000","23.399,0000","-20.111,0000","3.288,0000"
"22/07/2022","10:30:15","100.350,0000","100.385,0000","100.250,0000","100.250,0000","99.955,0000","29.942,0000","-41.630,0000","-11.688,0000"
"22/07/2022","10:29:27","100.250,0000","100.350,0000","100.240,0000","100.350,0000","99.955,0000","34.051,0000","-16.066,0000","17.985,0000"
"22/07/2022","10:26:08","100.150,0000","100.250,0000","100.075,0000","100.250,0000","99.955,0000","41.281,0000","-28.090,0000","13.191,0000"
"22/07/2022","10:23:23","100.050,0000","100.150,0000","100.000,0000","100.150,0000","99.955,0000","38.719,0000","-36.360,0000","2.359,0000"
"22/07/2022","10:22:05","100.150,0000","100.165,0000","100.050,0000","100.050,0000","99.955,0000","13.534,0000","-27.845,0000","-14.311,0000"
"22/07/2022","10:18:53","100.250,0000","100.270,0000","100.150,0000","100.150,0000","99.955,0000","31.059,0000","-40.058,0000","-8.999,0000"
"22/07/2022","10:15:24","100.150,0000","100.250,0000","100.095,0000","100.250,0000","99.955,0000","45.382,0000","-31.563,0000","13.819,0000"
"22/07/2022","10:15:12","100.050,0000","100.150,0000","100.040,0000","100.150,0000","99.955,0000","10.946,0000","-4.870,0000","6.076,0000"
"22/07/2022","10:10:44","100.150,0000","100.210,0000","100.050,0000","100.050,0000","99.955,0000","37.627,0000","-54.511,0000","-16.884,0000"
"22/07/2022","10:06:53","100.250,0000","100.275,0000","100.150,0000","100.150,0000","99.955,0000","45.605,0000","-56.566,0000","-10.961,0000"
"22/07/2022","10:04:04","100.150,0000","100.250,0000","100.125,0000","100.250,0000","99.955,0000","47.430,0000","-32.177,0000","15.253,0000"
"22/07/2022","10:01:45","100.050,0000","100.150,0000","100.035,0000","100.150,0000","99.955,0000","40.380,0000","-26.584,0000","13.796,0000"
"22/07/2022","09:54:50","99.950,0000","100.050,0000","99.865,0000","100.050,0000","99.955,0000","79.267,0000","-60.661,0000","18.606,0000"
"22/07/2022","09:48:50","99.850,0000","99.950,0000","99.785,0000","99.950,0000","99.955,0000","59.419,0000","-49.378,0000","10.041,0000"
"22/07/2022","09:28:55","99.950,0000","100.045,0000","99.850,0000","99.850,0000","99.955,0000","110.259,0000","-126.830,0000","-16.571,0000"
"22/07/2022","09:19:16","100.050,0000","100.135,0000","99.950,0000","99.950,0000","99.955,0000","66.212,0000","-77.011,0000","-10.799,0000"
"22/07/2022","09:07:47","99.950,0000","100.050,0000","99.905,0000","100.050,0000","99.955,0000","68.149,0000","-59.824,0000","8.325,0000"
"22/07/2022","09:04:00","99.850,0000","99.950,0000","99.820,0000","99.950,0000","99.955,0000","29.957,0000","-27.672,0000","2.285,0000"
"22/07/2022","09:02:08","99.950,0000","100.040,0000","99.850,0000","99.850,0000","99.955,0000","22.953,0000","-31.271,0000","-8.318,0000"
"22/07/2022","09:02:01","100.050,0000","100.090,0000","99.950,0000","99.950,0000","99.955,0000","6.941,0000","-9.893,0000","-2.952,0000"
"22/07/2022","09:01:44","99.950,0000","100.050,0000","99.875,0000","100.050,0000","99.955,0000","15.389,0000","-8.994,0000","6.395,0000"
"22/07/2022","09:00:47","99.850,0000","99.950,0000","99.795,0000","99.950,0000","99.955,0000","27.663,0000","-28.146,0000","-483,0000"
"22/07/2022","09:00:47","99.950,0000","99.950,0000","99.850,0000","99.850,0000","99.955,0000","349,0000","-993,0000","-644,0000"
"22/07/2022","09:00:45","100.050,0000","100.060,0000","99.950,0000","99.950,0000","99.955,0000","754,0000","-1.997,0000","-1.243,0000"
"21/07/2022","17:45:12","99.815,0000","99.890,0000","99.760,0000","99.840,0000","99.955,0000","35.390,0000","-34.149,0000","1.241,0000"
"21/07/2022","16:59:23","99.715,0000","99.815,0000","99.680,0000","99.815,0000","99.955,0000","147.893,0000","-144.620,0000","3.273,0000"
"21/07/2022","16:50:00","99.815,0000","99.850,0000","99.715,0000","99.715,0000","99.955,0000","59.900,0000","-79.584,0000","-19.684,0000"
"21/07/2022","16:36:29","99.715,0000","99.815,0000","99.640,0000","99.815,0000","99.955,0000","99.247,0000","-96.606,0000","2.641,0000"
"21/07/2022","16:16:12","99.615,0000","99.715,0000","99.530,0000","99.715,0000","99.955,0000","144.073,0000","-132.206,0000","11.867,0000"
"21/07/2022","16:11:10","99.515,0000","99.615,0000","99.445,0000","99.615,0000","99.955,0000","43.763,0000","-40.633,0000","3.130,0000"
"21/07/2022","16:09:48","99.615,0000","99.615,0000","99.515,0000","99.515,0000","99.955,0000","10.672,0000","-21.173,0000","-10.501,0000"
"21/07/2022","16:08:42","99.515,0000","99.615,0000","99.505,0000","99.615,0000","99.955,0000","27.969,0000","-20.204,0000","7.765,0000"
"21/07/2022","16:07:04","99.415,0000","99.515,0000","99.390,0000","99.515,0000","99.955,0000","34.308,0000","-14.667,0000","19.641,0000"
"21/07/2022","15:55:49","99.315,0000","99.415,0000","99.260,0000","99.415,0000","99.955,0000","80.918,0000","-62.826,0000","18.092,0000"
"21/07/2022","15:53:49","99.215,0000","99.315,0000","99.215,0000","99.315,0000","99.955,0000","14.390,0000","-8.234,0000","6.156,0000"
"21/07/2022","15:50:49","99.315,0000","99.320,0000","99.215,0000","99.215,0000","99.955,0000","13.449,0000","-22.239,0000","-8.790,0000"
"21/07/2022","15:39:40","99.215,0000","99.315,0000","99.150,0000","99.315,0000","99.955,0000","79.569,0000","-66.039,0000","13.530,0000"
"21/07/2022","15:36:02","99.115,0000","99.215,0000","99.060,0000","99.215,0000","99.955,0000","39.449,0000","-29.972,0000","9.477,0000"
"21/07/2022","15:34:53","99.215,0000","99.230,0000","99.115,0000","99.115,0000","99.955,0000","11.452,0000","-29.032,0000","-17.580,0000"
"21/07/2022","15:32:47","99.315,0000","99.350,0000","99.215,0000","99.215,0000","99.955,0000","22.421,0000","-25.898,0000","-3.477,0000"
"21/07/2022","15:13:05","99.215,0000","99.315,0000","99.170,0000","99.315,0000","99.955,0000","112.924,0000","-99.045,0000","13.879,0000"
"21/07/2022","15:11:49","99.115,0000","99.215,0000","99.110,0000","99.215,0000","99.955,0000","16.814,0000","-9.002,0000","7.812,0000"
"21/07/2022","15:07:12","99.215,0000","99.255,0000","99.115,0000","99.115,0000","99.955,0000","29.956,0000","-39.090,0000","-9.134,0000"
"21/07/2022","14:57:07","99.115,0000","99.215,0000","99.075,0000","99.215,0000","99.955,0000","57.896,0000","-46.105,0000","11.791,0000"
"21/07/2022","14:55:30","99.015,0000","99.115,0000","99.010,0000","99.115,0000","99.955,0000","21.588,0000","-12.901,0000","8.687,0000"
"21/07/2022","14:50:15","99.115,0000","99.180,0000","99.015,0000","99.015,0000","99.955,0000","33.827,0000","-48.509,0000","-14.682,0000"
"21/07/2022","14:38:49","99.215,0000","99.265,0000","99.115,0000","99.115,0000","99.955,0000","67.096,0000","-81.823,0000","-14.727,0000"
"21/07/2022","14:34:34","99.115,0000","99.215,0000","99.070,0000","99.215,0000","99.955,0000","63.754,0000","-45.262,0000","18.492,0000"
"21/07/2022","14:31:46","99.215,0000","99.275,0000","99.115,0000","99.115,0000","99.955,0000","27.925,0000","-44.858,0000","-16.933,0000"
"21/07/2022","14:24:18","99.315,0000","99.405,0000","99.215,0000","99.215,0000","99.955,0000","51.844,0000","-71.301,0000","-19.457,0000"
"21/07/2022","14:17:04","99.415,0000","99.465,0000","99.315,0000","99.315,0000","99.955,0000","41.964,0000","-50.181,0000","-8.217,0000"
"21/07/2022","14:15:01","99.315,0000","99.415,0000","99.270,0000","99.415,0000","99.955,0000","22.366,0000","-20.847,0000","1.519,0000"
"21/07/2022","14:06:20","99.415,0000","99.440,0000","99.315,0000","99.315,0000","99.955,0000","56.399,0000","-63.228,0000","-6.829,0000"
"21/07/2022","13:54:14","99.315,0000","99.415,0000","99.285,0000","99.415,0000","99.955,0000","57.203,0000","-54.020,0000","3.183,0000"
"21/07/2022","13:53:08","99.415,0000","99.420,0000","99.315,0000","99.315,0000","99.955,0000","5.986,0000","-15.483,0000","-9.497,0000"
"21/07/2022","13:40:29","99.315,0000","99.415,0000","99.225,0000","99.415,0000","99.955,0000","79.170,0000","-74.055,0000","5.115,0000"
"21/07/2022","13:32:31","99.415,0000","99.490,0000","99.315,0000","99.315,0000","99.955,0000","72.624,0000","-97.888,0000","-25.264,0000"
"21/07/2022","13:27:39","99.315,0000","99.415,0000","99.265,0000","99.415,0000","99.955,0000","68.624,0000","-57.366,0000","11.258,0000"
"21/07/2022","13:26:47","99.215,0000","99.315,0000","99.195,0000","99.315,0000","99.955,0000","21.782,0000","-9.279,0000","12.503,0000"
"21/07/2022","13:11:12","99.115,0000","99.215,0000","99.035,0000","99.215,0000","99.955,0000","99.120,0000","-89.885,0000","9.235,0000"
"21/07/2022","13:01:09","99.215,0000","99.240,0000","99.115,0000","99.115,0000","99.955,0000","55.903,0000","-68.300,0000","-12.397,0000"
"21/07/2022","12:43:03","99.115,0000","99.215,0000","99.045,0000","99.215,0000","99.955,0000","127.041,0000","-112.536,0000","14.505,0000"
"21/07/2022","12:37:23","99.215,0000","99.295,0000","99.115,0000","99.115,0000","99.955,0000","57.053,0000","-68.899,0000","-11.846,0000"
"21/07/2022","12:33:48","99.115,0000","99.215,0000","99.085,0000","99.215,0000","99.955,0000","53.784,0000","-49.108,0000","4.676,0000"
"21/07/2022","12:33:25","99.015,0000","99.115,0000","98.990,0000","99.115,0000","99.955,0000","19.435,0000","-6.655,0000","12.780,0000"
"21/07/2022","12:28:22","98.915,0000","99.015,0000","98.830,0000","99.015,0000","99.955,0000","52.950,0000","-45.117,0000","7.833,0000"
"21/07/2022","12:25:10","98.815,0000","98.915,0000","98.775,0000","98.915,0000","99.955,0000","32.175,0000","-27.120,0000","5.055,0000"
"21/07/2022","12:22:31","98.915,0000","98.955,0000","98.815,0000","98.815,0000","99.955,0000","31.115,0000","-45.172,0000","-14.057,0000"
"21/07/2022","12:19:36","98.815,0000","98.915,0000","98.755,0000","98.915,0000","99.955,0000","50.256,0000","-41.571,0000","8.685,0000"
"21/07/2022","12:18:03","98.715,0000","98.815,0000","98.700,0000","98.815,0000","99.955,0000","33.664,0000","-18.525,0000","15.139,0000"
"21/07/2022","12:13:21","98.615,0000","98.715,0000","98.615,0000","98.715,0000","99.955,0000","33.623,0000","-27.860,0000","5.763,0000"
"21/07/2022","12:04:44","98.715,0000","98.750,0000","98.615,0000","98.615,0000","99.955,0000","74.937,0000","-91.557,0000","-16.620,0000"
"21/07/2022","12:04:34","98.615,0000","98.715,0000","98.605,0000","98.715,0000","99.955,0000","18.000,0000","-4.247,0000","13.753,0000"
"21/07/2022","11:56:54","98.515,0000","98.615,0000","98.450,0000","98.615,0000","99.955,0000","93.920,0000","-85.863,0000","8.057,0000"
"21/07/2022","11:55:10","98.415,0000","98.515,0000","98.345,0000","98.515,0000","99.955,0000","28.361,0000","-22.284,0000","6.077,0000"
"21/07/2022","11:51:00","98.315,0000","98.415,0000","98.275,0000","98.415,0000","99.955,0000","44.946,0000","-31.582,0000","13.364,0000"
"21/07/2022","11:48:01","98.215,0000","98.315,0000","98.170,0000","98.315,0000","99.955,0000","30.620,0000","-28.688,0000","1.932,0000"
"21/07/2022","11:46:41","98.315,0000","98.330,0000","98.215,0000","98.215,0000","99.955,0000","11.863,0000","-22.056,0000","-10.193,0000"
"21/07/2022","11:43:51","98.215,0000","98.315,0000","98.190,0000","98.315,0000","99.955,0000","43.028,0000","-29.601,0000","13.427,0000"
"21/07/2022","11:39:56","98.115,0000","98.215,0000","98.025,0000","98.215,0000","99.955,0000","48.763,0000","-36.982,0000","11.781,0000"
"21/07/2022","11:37:40","98.015,0000","98.115,0000","97.980,0000","98.115,0000","99.955,0000","35.384,0000","-26.350,0000","9.034,0000"
"21/07/2022","11:30:47","97.915,0000","98.015,0000","97.830,0000","98.015,0000","99.955,0000","70.134,0000","-53.598,0000","16.536,0000"
"21/07/2022","11:30:11","97.815,0000","97.915,0000","97.795,0000","97.915,0000","99.955,0000","14.493,0000","-11.747,0000","2.746,0000"
"21/07/2022","11:26:20","97.915,0000","97.955,0000","97.815,0000","97.815,0000","99.955,0000","60.208,0000","-60.630,0000","-422,0000"
"21/07/2022","11:25:32","98.015,0000","98.030,0000","97.915,0000","97.915,0000","99.955,0000","22.500,0000","-36.368,0000","-13.868,0000"
"21/07/2022","11:24:00","98.115,0000","98.160,0000","98.015,0000","98.015,0000","99.955,0000","16.814,0000","-26.842,0000","-10.028,0000"
"21/07/2022","11:18:24","98.215,0000","98.295,0000","98.115,0000","98.115,0000","99.955,0000","70.566,0000","-78.434,0000","-7.868,0000"
"21/07/2022","11:16:33","98.115,0000","98.215,0000","98.065,0000","98.215,0000","99.955,0000","35.482,0000","-22.024,0000","13.458,0000"
"21/07/2022","11:14:16","98.015,0000","98.115,0000","97.975,0000","98.115,0000","99.955,0000","55.821,0000","-53.981,0000","1.840,0000"
"21/07/2022","11:13:41","98.115,0000","98.130,0000","98.015,0000","98.015,0000","99.955,0000","12.642,0000","-23.907,0000","-11.265,0000"
"21/07/2022","11:11:47","98.215,0000","98.275,0000","98.115,0000","98.115,0000","99.955,0000","26.806,0000","-36.713,0000","-9.907,0000"
"21/07/2022","11:07:10","98.315,0000","98.390,0000","98.215,0000","98.215,0000","99.955,0000","52.586,0000","-52.891,0000","-305,0000"
"21/07/2022","11:05:18","98.215,0000","98.315,0000","98.170,0000","98.315,0000","99.955,0000","37.056,0000","-31.817,0000","5.239,0000"
"21/07/2022","11:04:34","98.315,0000","98.340,0000","98.215,0000","98.215,0000","99.955,0000","18.534,0000","-31.920,0000","-13.386,0000"
"21/07/2022","11:01:58","98.415,0000","98.470,0000","98.315,0000","98.315,0000","99.955,0000","42.148,0000","-54.011,0000","-11.863,0000"
"21/07/2022","10:55:05","98.515,0000","98.600,0000","98.415,0000","98.415,0000","99.955,0000","120.629,0000","-134.655,0000","-14.026,0000"
